image name,target
dark_benign_aug_158.jpg,0
dark_benign_aug_159.jpg,0
dark_benign_aug_160.jpg,0
dark_benign_aug_161.jpg,0
dark_benign_aug_162.jpg,0
dark_benign_aug_163.jpg,0
dark_benign_aug_164.jpg,0
dark_benign_aug_165.jpg,0
dark_benign_aug_166.jpg,0
dark_benign_aug_167.jpg,0
dark_benign_aug_168.jpg,0
dark_benign_aug_169.jpg,0
dark_benign_aug_170.jpg,0
dark_benign_aug_171.jpg,0
dark_benign_aug_172.jpg,0
dark_benign_aug_173.jpg,0
dark_benign_aug_174.jpg,0
dark_benign_aug_175.jpg,0
dark_benign_aug_176.jpg,0
dark_benign_aug_177.jpg,0
dark_benign_aug_178.jpg,0
dark_benign_aug_179.jpg,0
dark_benign_aug_180.jpg,0
dark_benign_aug_181.jpg,0
dark_benign_aug_182.jpg,0
dark_benign_aug_183.jpg,0
dark_benign_aug_184.jpg,0
dark_benign_aug_185.jpg,0
dark_benign_aug_186.jpg,0
dark_benign_aug_187.jpg,0
dark_benign_aug_188.jpg,0
dark_benign_aug_189.jpg,0
dark_benign_aug_190.jpg,0
dark_benign_aug_191.jpg,0
dark_benign_aug_192.jpg,0
dark_benign_aug_193.jpg,0
dark_benign_aug_194.jpg,0
dark_benign_aug_195.jpg,0
dark_benign_aug_196.jpg,0
dark_benign_aug_197.jpg,0
dark_benign_aug_198.jpg,0
dark_benign_aug_199.jpg,0
dark_benign_aug_200.jpg,0
dark_benign_aug_201.jpg,0
dark_benign_aug_202.jpg,0
dark_benign_aug_203.jpg,0
dark_benign_aug_204.jpg,0
dark_benign_aug_205.jpg,0
dark_benign_aug_206.jpg,0
dark_benign_aug_207.jpg,0
dark_benign_aug_208.jpg,0
dark_benign_aug_209.jpg,0
dark_benign_aug_210.jpg,0
dark_benign_aug_211.jpg,0
dark_benign_aug_212.jpg,0
dark_benign_aug_213.jpg,0
dark_benign_aug_214.jpg,0
dark_benign_aug_215.jpg,0
dark_benign_aug_216.jpg,0
dark_benign_aug_217.jpg,0
dark_benign_aug_218.jpg,0
dark_benign_aug_219.jpg,0
dark_benign_aug_220.jpg,0
dark_benign_aug_221.jpg,0
dark_benign_aug_222.jpg,0
dark_benign_aug_223.jpg,0
dark_benign_aug_224.jpg,0
dark_benign_aug_225.jpg,0
dark_benign_aug_226.jpg,0
dark_benign_aug_227.jpg,0
dark_benign_aug_228.jpg,0
dark_benign_aug_229.jpg,0
dark_benign_aug_230.jpg,0
dark_benign_aug_231.jpg,0
dark_benign_aug_232.jpg,0
dark_benign_aug_233.jpg,0
dark_benign_aug_234.jpg,0
dark_benign_aug_235.jpg,0
dark_benign_aug_236.jpg,0
dark_benign_aug_237.jpg,0
dark_benign_aug_238.jpg,0
dark_benign_aug_239.jpg,0
dark_benign_aug_240.jpg,0
dark_benign_aug_241.jpg,0
dark_benign_aug_242.jpg,0
dark_benign_aug_243.jpg,0
dark_benign_aug_244.jpg,0
dark_benign_aug_245.jpg,0
dark_benign_aug_246.jpg,0
dark_benign_aug_247.jpg,0
dark_benign_aug_248.jpg,0
dark_benign_aug_249.jpg,0
dark_benign_aug_250.jpg,0
dark_benign_aug_251.jpg,0
dark_benign_aug_252.jpg,0
dark_benign_aug_253.jpg,0
dark_benign_aug_254.jpg,0
dark_benign_aug_255.jpg,0
dark_benign_aug_256.jpg,0
dark_benign_aug_257.jpg,0
dark_benign_aug_258.jpg,0
dark_benign_aug_259.jpg,0
dark_benign_aug_260.jpg,0
dark_benign_aug_261.jpg,0
dark_benign_aug_262.jpg,0
dark_benign_aug_263.jpg,0
dark_benign_aug_264.jpg,0
dark_benign_aug_265.jpg,0
dark_benign_aug_266.jpg,0
dark_benign_aug_267.jpg,0
dark_benign_aug_268.jpg,0
dark_benign_aug_269.jpg,0
dark_benign_aug_270.jpg,0
dark_benign_aug_271.jpg,0
dark_benign_aug_272.jpg,0
dark_benign_aug_273.jpg,0
dark_benign_aug_274.jpg,0
dark_benign_aug_275.jpg,0
dark_benign_aug_276.jpg,0
dark_benign_aug_277.jpg,0
dark_benign_aug_278.jpg,0
dark_benign_aug_279.jpg,0
dark_benign_aug_280.jpg,0
dark_benign_aug_281.jpg,0
dark_benign_aug_282.jpg,0
dark_benign_aug_283.jpg,0
dark_benign_aug_284.jpg,0
dark_benign_aug_285.jpg,0
dark_benign_aug_286.jpg,0
dark_benign_aug_287.jpg,0
dark_benign_aug_288.jpg,0
dark_benign_aug_289.jpg,0
dark_benign_aug_290.jpg,0
dark_benign_aug_291.jpg,0
dark_benign_aug_292.jpg,0
dark_benign_aug_293.jpg,0
dark_benign_aug_294.jpg,0
dark_benign_aug_295.jpg,0
dark_benign_aug_296.jpg,0
dark_benign_aug_297.jpg,0
dark_benign_aug_298.jpg,0
dark_benign_aug_299.jpg,0
dark_benign_aug_300.jpg,0
ISIC_0015719.jpg,0
ISIC_0052212.jpg,0
ISIC_0068279.jpg,0
ISIC_0074268.jpg,0
ISIC_0074311.jpg,0
ISIC_0074542.jpg,0
ISIC_0075663.jpg,0
ISIC_0075914.jpg,0
ISIC_0076262.jpg,0
ISIC_0076545.jpg,0
ISIC_0076742.jpg,0
ISIC_0076995.jpg,0
ISIC_0077472.jpg,0
ISIC_0077735.jpg,0
ISIC_0078703.jpg,0
ISIC_0078712.jpg,0
ISIC_0079038.jpg,0
ISIC_0080512.jpg,0
ISIC_0080752.jpg,0
ISIC_0080817.jpg,0
ISIC_0081956.jpg,0
ISIC_0082348.jpg,0
ISIC_0082543.jpg,0
ISIC_0082934.jpg,0
ISIC_0083035.jpg,0
ISIC_0084086.jpg,0
ISIC_0084270.jpg,0
ISIC_0084395.jpg,0
ISIC_0085172.jpg,0
ISIC_0085718.jpg,0
ISIC_0085902.jpg,0
ISIC_0086349.jpg,0
ISIC_0086462.jpg,0
ISIC_0086632.jpg,0
ISIC_0086709.jpg,0
ISIC_0087290.jpg,0
ISIC_0087297.jpg,0
ISIC_0088137.jpg,0
ISIC_0088489.jpg,0
ISIC_0089401.jpg,0
ISIC_0089569.jpg,0
ISIC_0089738.jpg,0
ISIC_0090279.jpg,0
ISIC_0091016.jpg,0
ISIC_0091559.jpg,0
ISIC_0091996.jpg,0
ISIC_0092726.jpg,0
ISIC_0092870.jpg,0
ISIC_0094701.jpg,0
ISIC_0094755.jpg,0
ISIC_0094775.jpg,0
ISIC_0095805.jpg,0
ISIC_0096201.jpg,0
ISIC_0096227.jpg,0
ISIC_0096328.jpg,0
ISIC_0097499.jpg,0
ISIC_0097500.jpg,0
ISIC_0097997.jpg,0
ISIC_0098198.jpg,0
ISIC_0098784.jpg,0
ISIC_0099474.jpg,0
ISIC_0099546.jpg,0
ISIC_0100550.jpg,0
ISIC_0103298.jpg,0
ISIC_0105145.jpg,0
ISIC_0106091.jpg,0
ISIC_0109415.jpg,0
ISIC_0109568.jpg,0
ISIC_0109703.jpg,0
ISIC_0109869.jpg,0
ISIC_0112097.jpg,0
ISIC_0112444.jpg,0
ISIC_0112884.jpg,0
ISIC_0113820.jpg,0
ISIC_0114225.jpg,0
ISIC_0120729.jpg,0
ISIC_0124849.jpg,0
ISIC_0125706.jpg,0
ISIC_0134357.jpg,0
ISIC_0136526.jpg,0
ISIC_0140339.jpg,0
ISIC_0147642.jpg,0
ISIC_0147817.jpg,0
ISIC_0147869.jpg,0
ISIC_0148465.jpg,0
ISIC_0148643.jpg,0
ISIC_0148677.jpg,0
ISIC_0148751.jpg,0
ISIC_0148783.jpg,0
ISIC_0149527.jpg,0
ISIC_0149698.jpg,0
ISIC_0149918.jpg,0
ISIC_0150363.jpg,0
ISIC_0150975.jpg,0
ISIC_0151200.jpg,0
ISIC_0152307.jpg,0
ISIC_0152823.jpg,0
ISIC_0153265.jpg,0
ISIC_0153549.jpg,0
ISIC_0153589.jpg,0
ISIC_0153911.jpg,0
ISIC_0153932.jpg,0
ISIC_0154032.jpg,0
ISIC_0154253.jpg,0
ISIC_0154338.jpg,0
ISIC_0154813.jpg,0
ISIC_0154870.jpg,0
ISIC_0154872.jpg,0
ISIC_0154880.jpg,0
ISIC_0155012.jpg,0
ISIC_0155173.jpg,0
ISIC_0155273.jpg,0
ISIC_0155473.jpg,0
ISIC_0155575.jpg,0
ISIC_0156460.jpg,0
ISIC_0156642.jpg,0
ISIC_0156772.jpg,0
ISIC_0157530.jpg,0
ISIC_0157923.jpg,0
ISIC_0158127.jpg,0
ISIC_0158187.jpg,0
ISIC_0159060.jpg,0
ISIC_0159568.jpg,0
ISIC_0159663.jpg,0
ISIC_0159746.jpg,0
ISIC_0159782.jpg,0
ISIC_0159996.jpg,0
ISIC_0160270.jpg,0
ISIC_0160340.jpg,0
ISIC_0160455.jpg,0
ISIC_0160831.jpg,0
ISIC_0161840.jpg,0
ISIC_0162627.jpg,0
ISIC_0162708.jpg,0
ISIC_0162967.jpg,0
ISIC_0163110.jpg,0
ISIC_0163463.jpg,0
ISIC_0163639.jpg,0
ISIC_0163765.jpg,0
ISIC_0163767.jpg,0
ISIC_0163812.jpg,0
ISIC_0164145.jpg,0
ISIC_0164297.jpg,0
ISIC_0164329.jpg,0
ISIC_0164388.jpg,0
ISIC_0164512.jpg,0
ISIC_0164603.jpg,0
ISIC_0164809.jpg,0
ISIC_0165273.jpg,0
ISIC_0165449.jpg,0
ISIC_0165903.jpg,0
ISIC_0165945.jpg,0
ISIC_0166059.jpg,0
ISIC_0166202.jpg,0
ISIC_0166935.jpg,0
ISIC_0166988.jpg,0
ISIC_0167093.jpg,0
ISIC_0168306.jpg,0
ISIC_0168399.jpg,0
ISIC_0168418.jpg,0
ISIC_0168678.jpg,0
ISIC_0169604.jpg,0
ISIC_0169687.jpg,0
ISIC_0170008.jpg,0
ISIC_0170059.jpg,0
ISIC_0170101.jpg,0
ISIC_0170285.jpg,0
ISIC_0170545.jpg,0
ISIC_0170583.jpg,0
ISIC_0170636.jpg,0
ISIC_0170676.jpg,0
ISIC_0170696.jpg,0
ISIC_0170960.jpg,0
ISIC_0171235.jpg,0
ISIC_0171946.jpg,0
ISIC_0171983.jpg,0
ISIC_0172020.jpg,0
ISIC_0172163.jpg,0
ISIC_0172865.jpg,0
ISIC_0172959.jpg,0
ISIC_0173137.jpg,0
ISIC_0173213.jpg,0
ISIC_0173385.jpg,0
ISIC_0173485.jpg,0
ISIC_0174405.jpg,0
ISIC_0174527.jpg,0
ISIC_0174903.jpg,0
ISIC_0174983.jpg,0
ISIC_0175364.jpg,0
ISIC_0175486.jpg,0
ISIC_0175530.jpg,0
ISIC_0175837.jpg,0
ISIC_0176577.jpg,0
ISIC_0176781.jpg,0
ISIC_0177190.jpg,0
ISIC_0177304.jpg,0
ISIC_0177860.jpg,0
ISIC_0178430.jpg,0
ISIC_0178744.jpg,0
ISIC_0179056.jpg,0
ISIC_0179074.jpg,0
ISIC_0179104.jpg,0
ISIC_0179191.jpg,0
ISIC_0179267.jpg,0
ISIC_0180194.jpg,0
ISIC_0180510.jpg,0
ISIC_0180660.jpg,0
ISIC_0181017.jpg,0
ISIC_0181059.jpg,0
ISIC_0181374.jpg,0
ISIC_0181445.jpg,0
ISIC_0181678.jpg,0
ISIC_0182020.jpg,0
ISIC_0182730.jpg,0
ISIC_0183256.jpg,0
ISIC_0183290.jpg,0
ISIC_0183925.jpg,0
ISIC_0184482.jpg,0
ISIC_0184688.jpg,0
ISIC_0184944.jpg,0
ISIC_0185051.jpg,0
ISIC_0185135.jpg,0
ISIC_0185177.jpg,0
ISIC_0185547.jpg,0
ISIC_0185918.jpg,0
ISIC_0186161.jpg,0
ISIC_0186437.jpg,0
ISIC_0186501.jpg,0
ISIC_0186820.jpg,0
ISIC_0187428.jpg,0
ISIC_0187498.jpg,0
ISIC_0187812.jpg,0
ISIC_0188415.jpg,0
ISIC_0188926.jpg,0
ISIC_0188955.jpg,0
ISIC_0189059.jpg,0
ISIC_0189333.jpg,0
ISIC_0189336.jpg,0
ISIC_0189694.jpg,0
ISIC_0189837.jpg,0
ISIC_0190308.jpg,0
ISIC_0190725.jpg,0
ISIC_0190870.jpg,0
ISIC_0191366.jpg,0
ISIC_0191734.jpg,0
ISIC_0191871.jpg,0
ISIC_0192419.jpg,0
ISIC_0192490.jpg,0
ISIC_0192596.jpg,0
ISIC_0192701.jpg,0
ISIC_0192893.jpg,0
ISIC_0193456.jpg,0
ISIC_0193785.jpg,0
ISIC_0193907.jpg,0
ISIC_0193920.jpg,0
ISIC_0194550.jpg,0
ISIC_0194914.jpg,0
ISIC_0195078.jpg,0
ISIC_0195699.jpg,0
ISIC_0195972.jpg,0
ISIC_0196273.jpg,0
ISIC_0196399.jpg,0
ISIC_0196403.jpg,0
ISIC_0196502.jpg,0
ISIC_0196559.jpg,0
ISIC_0196694.jpg,0
ISIC_0196945.jpg,0
ISIC_0197584.jpg,0
ISIC_0197636.jpg,0
ISIC_0197873.jpg,0
ISIC_0198331.jpg,0
ISIC_0198375.jpg,0
ISIC_0198392.jpg,0
ISIC_0198861.jpg,0
ISIC_0199116.jpg,0
ISIC_0199261.jpg,0
ISIC_0199455.jpg,0
ISIC_0199494.jpg,0
ISIC_0199538.jpg,0
ISIC_0199719.jpg,0
ISIC_0200153.jpg,0
ISIC_0200174.jpg,0
ISIC_0200204.jpg,0
ISIC_0200611.jpg,0
ISIC_0200921.jpg,0
ISIC_0200999.jpg,0
ISIC_0201351.jpg,0
ISIC_0201689.jpg,0
ISIC_0201767.jpg,0
ISIC_0202023.jpg,0
ISIC_0202120.jpg,0
ISIC_0202167.jpg,0
ISIC_0202259.jpg,0
ISIC_0202576.jpg,0
ISIC_0202680.jpg,0
ISIC_0202808.jpg,0
ISIC_0203016.jpg,0
ISIC_0203233.jpg,0
ISIC_0204275.jpg,0
ISIC_0204355.jpg,0
fair_malignant_aug_1.jpg,1
fair_malignant_aug_2.jpg,1
fair_malignant_aug_3.jpg,1
fair_malignant_aug_4.jpg,1
fair_malignant_aug_5.jpg,1
fair_malignant_aug_6.jpg,1
fair_malignant_aug_7.jpg,1
fair_malignant_aug_8.jpg,1
fair_malignant_aug_9.jpg,1
fair_malignant_aug_10.jpg,1
fair_malignant_aug_11.jpg,1
fair_malignant_aug_12.jpg,1
fair_malignant_aug_13.jpg,1
fair_malignant_aug_14.jpg,1
fair_malignant_aug_15.jpg,1
fair_malignant_aug_16.jpg,1
fair_malignant_aug_17.jpg,1
fair_malignant_aug_18.jpg,1
fair_malignant_aug_19.jpg,1
fair_malignant_aug_20.jpg,1
fair_malignant_aug_21.jpg,1
fair_malignant_aug_22.jpg,1
fair_malignant_aug_23.jpg,1
fair_malignant_aug_24.jpg,1
fair_malignant_aug_25.jpg,1
fair_malignant_aug_26.jpg,1
fair_malignant_aug_27.jpg,1
fair_malignant_aug_28.jpg,1
fair_malignant_aug_29.jpg,1
fair_malignant_aug_30.jpg,1
fair_malignant_aug_31.jpg,1
fair_malignant_aug_32.jpg,1
fair_malignant_aug_33.jpg,1
fair_malignant_aug_34.jpg,1
fair_malignant_aug_35.jpg,1
fair_malignant_aug_36.jpg,1
fair_malignant_aug_37.jpg,1
fair_malignant_aug_38.jpg,1
fair_malignant_aug_39.jpg,1
fair_malignant_aug_40.jpg,1
fair_malignant_aug_41.jpg,1
fair_malignant_aug_42.jpg,1
fair_malignant_aug_43.jpg,1
fair_malignant_aug_44.jpg,1
fair_malignant_aug_45.jpg,1
fair_malignant_aug_46.jpg,1
fair_malignant_aug_47.jpg,1
fair_malignant_aug_48.jpg,1
fair_malignant_aug_49.jpg,1
fair_malignant_aug_50.jpg,1
fair_malignant_aug_51.jpg,1
fair_malignant_aug_52.jpg,1
fair_malignant_aug_53.jpg,1
fair_malignant_aug_54.jpg,1
fair_malignant_aug_55.jpg,1
fair_malignant_aug_56.jpg,1
fair_malignant_aug_57.jpg,1
fair_malignant_aug_58.jpg,1
fair_malignant_aug_59.jpg,1
fair_malignant_aug_60.jpg,1
fair_malignant_aug_61.jpg,1
fair_malignant_aug_62.jpg,1
fair_malignant_aug_63.jpg,1
fair_malignant_aug_64.jpg,1
fair_malignant_aug_65.jpg,1
fair_malignant_aug_66.jpg,1
fair_malignant_aug_67.jpg,1
fair_malignant_aug_68.jpg,1
fair_malignant_aug_69.jpg,1
fair_malignant_aug_70.jpg,1
fair_malignant_aug_71.jpg,1
fair_malignant_aug_72.jpg,1
fair_malignant_aug_73.jpg,1
fair_malignant_aug_74.jpg,1
fair_malignant_aug_75.jpg,1
fair_malignant_aug_76.jpg,1
fair_malignant_aug_77.jpg,1
fair_malignant_aug_78.jpg,1
fair_malignant_aug_79.jpg,1
fair_malignant_aug_80.jpg,1
fair_malignant_aug_81.jpg,1
fair_malignant_aug1_0.jpg,1
fair_malignant_aug1_1.jpg,1
fair_malignant_aug1_2.jpg,1
fair_malignant_aug1_3.jpg,1
fair_malignant_aug1_4.jpg,1
fair_malignant_aug1_5.jpg,1
fair_malignant_aug1_6.jpg,1
fair_malignant_aug1_7.jpg,1
fair_malignant_aug1_8.jpg,1
fair_malignant_aug1_9.jpg,1
fair_malignant_aug1_10.jpg,1
fair_malignant_aug1_11.jpg,1
fair_malignant_aug1_12.jpg,1
fair_malignant_aug1_13.jpg,1
fair_malignant_aug1_14.jpg,1
fair_malignant_aug1_15.jpg,1
fair_malignant_aug1_16.jpg,1
fair_malignant_aug1_17.jpg,1
fair_malignant_aug1_18.jpg,1
fair_malignant_aug1_19.jpg,1
fair_malignant_aug1_20.jpg,1
fair_malignant_aug1_21.jpg,1
fair_malignant_aug1_22.jpg,1
fair_malignant_aug1_23.jpg,1
fair_malignant_aug1_24.jpg,1
fair_malignant_aug1_25.jpg,1
fair_malignant_aug1_26.jpg,1
fair_malignant_aug1_27.jpg,1
fair_malignant_aug1_28.jpg,1
fair_malignant_aug1_29.jpg,1
fair_malignant_aug1_30.jpg,1
fair_malignant_aug1_31.jpg,1
fair_malignant_aug1_32.jpg,1
fair_malignant_aug1_33.jpg,1
fair_malignant_aug1_34.jpg,1
fair_malignant_aug1_35.jpg,1
fair_malignant_aug1_36.jpg,1
fair_malignant_aug1_37.jpg,1
fair_malignant_aug1_38.jpg,1
fair_malignant_aug1_39.jpg,1
fair_malignant_aug1_40.jpg,1
fair_malignant_aug1_41.jpg,1
fair_malignant_aug1_42.jpg,1
fair_malignant_aug1_43.jpg,1
fair_malignant_aug1_44.jpg,1
fair_malignant_aug1_45.jpg,1
fair_malignant_aug1_46.jpg,1
fair_malignant_aug1_47.jpg,1
fair_malignant_aug1_48.jpg,1
fair_malignant_aug1_49.jpg,1
fair_malignant_aug1_50.jpg,1
fair_malignant_aug1_51.jpg,1
fair_malignant_aug1_52.jpg,1
fair_malignant_aug1_53.jpg,1
fair_malignant_aug1_54.jpg,1
fair_malignant_aug1_55.jpg,1
fair_malignant_aug1_56.jpg,1
fair_malignant_aug1_57.jpg,1
fair_malignant_aug1_58.jpg,1
fair_malignant_aug1_59.jpg,1
fair_malignant_aug1_60.jpg,1
fair_malignant_aug1_61.jpg,1
fair_malignant_aug1_62.jpg,1
fair_malignant_aug1_63.jpg,1
fair_malignant_aug1_64.jpg,1
fair_malignant_aug1_65.jpg,1
fair_malignant_aug1_66.jpg,1
fair_malignant_aug1_67.jpg,1
fair_malignant_aug1_68.jpg,1
fair_malignant_aug1_69.jpg,1
fair_malignant_aug1_70.jpg,1
fair_malignant_aug1_71.jpg,1
fair_malignant_aug1_72.jpg,1
fair_malignant_aug1_73.jpg,1
fair_malignant_aug1_74.jpg,1
fair_malignant_aug1_75.jpg,1
fair_malignant_aug1_76.jpg,1
fair_malignant_aug1_77.jpg,1
fair_malignant_aug1_78.jpg,1
fair_malignant_aug1_79.jpg,1
fair_malignant_aug1_80.jpg,1
fair_malignant_aug1_81.jpg,1
fair_malignant_aug1_82.jpg,1
fair_malignant_aug1_83.jpg,1
fair_malignant_aug1_84.jpg,1
fair_malignant_aug1_85.jpg,1
fair_malignant_aug1_86.jpg,1
fair_malignant_aug1_87.jpg,1
fair_malignant_aug1_88.jpg,1
fair_malignant_aug1_89.jpg,1
fair_malignant_aug1_90.jpg,1
fair_malignant_aug1_91.jpg,1
fair_malignant_aug1_92.jpg,1
fair_malignant_aug1_93.jpg,1
fair_malignant_aug1_94.jpg,1
fair_malignant_aug1_95.jpg,1
fair_malignant_aug1_96.jpg,1
fair_malignant_aug1_97.jpg,1
fair_malignant_aug1_98.jpg,1
fair_malignant_aug1_99.jpg,1
fair_malignant_aug1_100.jpg,1
fair_malignant_aug1_101.jpg,1
fair_malignant_aug1_102.jpg,1
fair_malignant_aug1_103.jpg,1
fair_malignant_aug1_104.jpg,1
fair_malignant_aug1_105.jpg,1
fair_malignant_aug1_106.jpg,1
fair_malignant_aug1_107.jpg,1
fair_malignant_aug1_108.jpg,1
fair_malignant_aug1_109.jpg,1
fair_malignant_aug1_110.jpg,1
fair_malignant_aug1_111.jpg,1
fair_malignant_aug1_112.jpg,1
fair_malignant_aug1_113.jpg,1
fair_malignant_aug1_114.jpg,1
fair_malignant_aug1_115.jpg,1
fair_malignant_aug1_116.jpg,1
fair_malignant_aug1_117.jpg,1
fair_malignant_aug1_118.jpg,1
fair_malignant_aug1_119.jpg,1
fair_malignant_aug1_120.jpg,1
fair_malignant_aug1_121.jpg,1
fair_malignant_aug1_122.jpg,1
fair_malignant_aug1_123.jpg,1
fair_malignant_aug1_124.jpg,1
fair_malignant_aug1_125.jpg,1
fair_malignant_aug1_126.jpg,1
fair_malignant_aug1_127.jpg,1
fair_malignant_aug1_128.jpg,1
fair_malignant_aug1_129.jpg,1
fair_malignant_aug1_130.jpg,1
fair_malignant_aug1_131.jpg,1
fair_malignant_aug1_132.jpg,1
fair_malignant_aug1_133.jpg,1
fair_malignant_aug1_134.jpg,1
fair_malignant_aug1_135.jpg,1
fair_malignant_aug1_136.jpg,1
fair_malignant_aug1_137.jpg,1
fair_malignant_aug1_138.jpg,1
fair_malignant_aug1_139.jpg,1
fair_malignant_aug1_140.jpg,1
fair_malignant_aug1_141.jpg,1
fair_malignant_aug1_142.jpg,1
fair_malignant_aug1_143.jpg,1
fair_malignant_aug1_144.jpg,1
fair_malignant_aug1_145.jpg,1
fair_malignant_aug1_146.jpg,1
fair_malignant_aug1_147.jpg,1
fair_malignant_aug1_148.jpg,1
fair_malignant_aug1_149.jpg,1
fair_malignant_aug1_150.jpg,1
fair_malignant_aug1_151.jpg,1
fair_malignant_aug1_152.jpg,1
fair_malignant_aug1_153.jpg,1
